TransactionID,UserID,CourseID,TransactionDate,UserName,Age,AgeGroup,Gender,CourseName,CourseCategory,CourseType,CourseLevel,Year,Month,MonthName,Quarter,DayOfWeek
TT03870,U00046,CR00008,2025-11-25,usimpson,29,26-35,Female,Photoshop Mastery,Design,Free,Advanced,2025,11,November,4,Tuesday
TT03871,U00056,CR00004,2025-06-08,vcrawford,22,18-25,Female,Advanced Python,Programming,Free,Beginner,2025,6,June,2,Sunday
TT03872,U00056,CR00007,2025-08-09,vcrawford,22,18-25,Female,UI/UX Design,Design,Free,Advanced,2025,8,August,3,Saturday
TT03873,U00060,CR00048,2025-11-10,albert28,26,26-35,Male,AI Ethics,Artificial Intelligence,Free,Beginner,2025,11,November,4,Monday
TT03874,U00060,CR00041,2025-08-25,albert28,26,26-35,Male,Financial Accounting,Finance,Paid,Beginner,2025,8,August,3,Monday
TT03875,U00060,CR00003,2025-12-01,albert28,26,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,12,December,4,Monday
TT03876,U00060,CR00042,2025-08-13,albert28,26,26-35,Male,Investment Strategies,Finance,Free,Intermediate,2025,8,August,3,Wednesday
TT03877,U00074,CR00050,2025-11-13,nunezapril,19,18-25,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,11,November,4,Thursday
TT03878,U00074,CR00005,2025-11-02,nunezapril,19,18-25,Male,Full Stack Development,Programming,Free,Beginner,2025,11,November,4,Sunday
TT03879,U00074,CR00001,2025-06-04,nunezapril,19,18-25,Male,Python Basics,Programming,Paid,Beginner,2025,6,June,2,Wednesday
TT03880,U00076,CR00001,2025-08-28,justinwatkins,34,26-35,Male,Python Basics,Programming,Paid,Beginner,2025,8,August,3,Thursday
TT03881,U00076,CR00009,2025-07-11,justinwatkins,34,26-35,Male,Web Design Fundamentals,Design,Free,Beginner,2025,7,July,3,Friday
TT03882,U00076,CR00013,2025-08-04,justinwatkins,34,26-35,Male,Finance for Startups,Business,Free,Advanced,2025,8,August,3,Monday
TT03883,U00076,CR00029,2025-12-29,justinwatkins,34,26-35,Male,Natural Language Processing,Machine Learning,Free,Beginner,2025,12,December,4,Monday
TT03884,U00086,CR00041,2025-07-04,nicole62,27,26-35,Female,Financial Accounting,Finance,Paid,Beginner,2025,7,July,3,Friday
TT03885,U00086,CR00013,2025-06-13,nicole62,27,26-35,Female,Finance for Startups,Business,Free,Advanced,2025,6,June,2,Friday
TT03886,U00086,CR00019,2025-10-02,nicole62,27,26-35,Female,Content Marketing,Marketing,Free,Advanced,2025,10,October,4,Thursday
TT03887,U00086,CR00002,2025-11-21,nicole62,27,26-35,Female,Java Programming,Programming,Free,Intermediate,2025,11,November,4,Friday
TT03888,U00087,CR00026,2025-06-18,sjoseph,19,18-25,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,6,June,2,Wednesday
TT03889,U00087,CR00036,2025-05-29,sjoseph,19,18-25,Female,Agile Project Management,Project Management,Free,Beginner,2025,5,May,2,Thursday
TT03890,U00087,CR00020,2025-09-02,sjoseph,19,18-25,Female,Email Marketing,Marketing,Free,Intermediate,2025,9,September,3,Tuesday
TT03891,U00092,CR00039,2025-06-02,carl44,31,26-35,Male,Project Planning,Project Management,Paid,Advanced,2025,6,June,2,Monday
TT03892,U00092,CR00017,2025-06-27,carl44,31,26-35,Male,SEO Mastery,Marketing,Free,Advanced,2025,6,June,2,Friday
TT03893,U00092,CR00022,2025-08-29,carl44,31,26-35,Male,Data Visualization,Data Science,Free,Beginner,2025,8,August,3,Friday
TT03894,U00092,CR00046,2025-06-07,carl44,31,26-35,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,6,June,2,Saturday
TT03895,U00096,CR00023,2025-05-23,wesley99,34,26-35,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,5,May,2,Friday
TT03896,U00096,CR00030,2025-11-27,wesley99,34,26-35,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,11,November,4,Thursday
TT03897,U00096,CR00029,2025-06-02,wesley99,34,26-35,Female,Natural Language Processing,Machine Learning,Free,Beginner,2025,6,June,2,Monday
TT03898,U00096,CR00058,2025-10-14,wesley99,34,26-35,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,10,October,4,Tuesday
TT03899,U00108,CR00054,2025-08-16,jowen,32,26-35,Male,Backend Development with Node.js,Web Development,Free,Beginner,2025,8,August,3,Saturday
TT03900,U00108,CR00007,2025-01-04,jowen,32,26-35,Male,UI/UX Design,Design,Free,Advanced,2025,1,January,1,Saturday
TT03901,U00125,CR00027,2025-03-06,michelle70,35,26-35,Female,Neural Networks,Machine Learning,Free,Advanced,2025,3,March,1,Thursday
TT03902,U00125,CR00011,2025-03-21,michelle70,35,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,3,March,1,Friday
TT03903,U00127,CR00012,2025-06-08,brian60,34,26-35,Female,Business Strategy,Business,Paid,Advanced,2025,6,June,2,Sunday
TT03904,U00127,CR00017,2025-09-18,brian60,34,26-35,Female,SEO Mastery,Marketing,Free,Advanced,2025,9,September,3,Thursday
TT03905,U00127,CR00049,2025-10-11,brian60,34,26-35,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,10,October,4,Saturday
TT03906,U00137,CR00038,2025-12-28,lawrencesanchez,15,<18,Female,Risk Management,Project Management,Paid,Intermediate,2025,12,December,4,Sunday
TT03907,U00137,CR00024,2025-09-10,lawrencesanchez,15,<18,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,9,September,3,Wednesday
TT03908,U00139,CR00046,2025-09-21,qharrell,16,<18,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,2025,9,September,3,Sunday
TT03909,U00139,CR00013,2025-01-05,qharrell,16,<18,Female,Finance for Startups,Business,Free,Advanced,2025,1,January,1,Sunday
TT03910,U00139,CR00029,2025-04-13,qharrell,16,<18,Female,Natural Language Processing,Machine Learning,Free,Beginner,2025,4,April,2,Sunday
TT03911,U00139,CR00019,2025-11-13,qharrell,16,<18,Female,Content Marketing,Marketing,Free,Advanced,2025,11,November,4,Thursday
TT03912,U00143,CR00057,2025-05-09,sherri37,26,26-35,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,5,May,2,Friday
TT03913,U00143,CR00035,2025-07-16,sherri37,26,26-35,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,7,July,3,Wednesday
TT03914,U00150,CR00032,2025-12-06,nsmith,25,18-25,Male,Ethical Hacking,Cybersecurity,Free,Advanced,2025,12,December,4,Saturday
TT03915,U00150,CR00020,2025-09-26,nsmith,25,18-25,Male,Email Marketing,Marketing,Free,Intermediate,2025,9,September,3,Friday
TT03916,U00153,CR00051,2025-12-16,scottgilbert,35,26-35,Male,HTML & CSS,Web Development,Paid,Advanced,2025,12,December,4,Tuesday
TT03917,U00153,CR00003,2025-02-21,scottgilbert,35,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,2,February,1,Friday
TT03918,U00165,CR00006,2025-04-09,wcarroll,30,26-35,Male,Graphic Design Basics,Design,Paid,Advanced,2025,4,April,2,Wednesday
TT03919,U00165,CR00020,2025-06-30,wcarroll,30,26-35,Male,Email Marketing,Marketing,Free,Intermediate,2025,6,June,2,Monday
TT03920,U00165,CR00047,2025-07-25,wcarroll,30,26-35,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,2025,7,July,3,Friday
TT03921,U00165,CR00041,2025-03-23,wcarroll,30,26-35,Male,Financial Accounting,Finance,Paid,Beginner,2025,3,March,1,Sunday
TT03922,U00170,CR00036,2025-08-09,millerdavid,34,26-35,Female,Agile Project Management,Project Management,Free,Beginner,2025,8,August,3,Saturday
TT03923,U00170,CR00052,2025-02-15,millerdavid,34,26-35,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,2,February,1,Saturday
TT03924,U00170,CR00005,2025-03-06,millerdavid,34,26-35,Female,Full Stack Development,Programming,Free,Beginner,2025,3,March,1,Thursday
TT03925,U00200,CR00056,2025-08-24,ronald67,32,26-35,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,2025,8,August,3,Sunday
TT03926,U00200,CR00055,2025-01-22,ronald67,32,26-35,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,1,January,1,Wednesday
TT03927,U00200,CR00010,2025-07-12,ronald67,32,26-35,Male,3D Modeling,Design,Free,Advanced,2025,7,July,3,Saturday
TT03928,U00200,CR00008,2025-12-18,ronald67,32,26-35,Male,Photoshop Mastery,Design,Free,Advanced,2025,12,December,4,Thursday
TT03929,U00201,CR00006,2025-04-26,yalvarado,16,<18,Male,Graphic Design Basics,Design,Paid,Advanced,2025,4,April,2,Saturday
TT03930,U00201,CR00052,2025-01-09,yalvarado,16,<18,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,1,January,1,Thursday
TT03931,U00201,CR00049,2025-04-17,yalvarado,16,<18,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,2025,4,April,2,Thursday
TT03932,U00213,CR00025,2025-07-11,susan03,15,<18,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,7,July,3,Friday
TT03933,U00213,CR00016,2025-06-12,susan03,15,<18,Male,Digital Marketing,Marketing,Free,Intermediate,2025,6,June,2,Thursday
TT03934,U00234,CR00011,2025-02-28,emily05,32,26-35,Male,Entrepreneurship 101,Business,Paid,Intermediate,2025,2,February,1,Friday
TT03935,U00234,CR00017,2025-09-23,emily05,32,26-35,Male,SEO Mastery,Marketing,Free,Advanced,2025,9,September,3,Tuesday
TT03936,U00235,CR00019,2025-07-12,williamscharles,34,26-35,Male,Content Marketing,Marketing,Free,Advanced,2025,7,July,3,Saturday
TT03937,U00235,CR00003,2025-08-03,williamscharles,34,26-35,Male,C++ for Beginners,Programming,Free,Beginner,2025,8,August,3,Sunday
TT03938,U00235,CR00001,2025-03-21,williamscharles,34,26-35,Male,Python Basics,Programming,Paid,Beginner,2025,3,March,1,Friday
TT03939,U00263,CR00018,2025-11-16,chapmanjennifer,15,<18,Male,Social Media Marketing,Marketing,Free,Advanced,2025,11,November,4,Sunday
TT03940,U00263,CR00052,2025-02-26,chapmanjennifer,15,<18,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,2,February,1,Wednesday
TT03941,U00263,CR00042,2025-02-01,chapmanjennifer,15,<18,Male,Investment Strategies,Finance,Free,Intermediate,2025,2,February,1,Saturday
TT03942,U00263,CR00023,2025-11-05,chapmanjennifer,15,<18,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,2025,11,November,4,Wednesday
TT03943,U00264,CR00033,2025-03-20,mmullen,18,18-25,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,3,March,1,Thursday
TT03944,U00264,CR00030,2025-11-23,mmullen,18,18-25,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,2025,11,November,4,Sunday
TT03945,U00264,CR00016,2025-03-12,mmullen,18,18-25,Female,Digital Marketing,Marketing,Free,Intermediate,2025,3,March,1,Wednesday
TT03946,U00267,CR00044,2025-06-15,amandataylor,34,26-35,Male,Personal Finance,Finance,Paid,Intermediate,2025,6,June,2,Sunday
TT03947,U00267,CR00025,2025-06-05,amandataylor,34,26-35,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,6,June,2,Thursday
TT03948,U00267,CR00012,2025-09-05,amandataylor,34,26-35,Male,Business Strategy,Business,Paid,Advanced,2025,9,September,3,Friday
TT03949,U00267,CR00013,2025-01-01,amandataylor,34,26-35,Male,Finance for Startups,Business,Free,Advanced,2025,1,January,1,Wednesday
TT03950,U00279,CR00057,2025-01-10,mackenzie39,24,18-25,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,1,January,1,Friday
TT03951,U00279,CR00045,2025-03-01,mackenzie39,24,18-25,Male,Financial Modeling,Finance,Free,Advanced,2025,3,March,1,Saturday
TT03952,U00279,CR00024,2025-08-18,mackenzie39,24,18-25,Male,Big Data Analytics,Data Science,Paid,Advanced,2025,8,August,3,Monday
TT03953,U00286,CR00052,2025-06-24,angelaclark,24,18-25,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,6,June,2,Tuesday
TT03954,U00286,CR00010,2025-11-16,angelaclark,24,18-25,Female,3D Modeling,Design,Free,Advanced,2025,11,November,4,Sunday
TT03955,U00286,CR00053,2025-03-07,angelaclark,24,18-25,Female,React for Beginners,Web Development,Free,Advanced,2025,3,March,1,Friday
TT03956,U00287,CR00010,2025-03-05,rkennedy,21,18-25,Female,3D Modeling,Design,Free,Advanced,2025,3,March,1,Wednesday
TT03957,U00287,CR00016,2025-11-26,rkennedy,21,18-25,Female,Digital Marketing,Marketing,Free,Intermediate,2025,11,November,4,Wednesday
TT03958,U00290,CR00020,2025-06-01,frankalvarado,17,<18,Female,Email Marketing,Marketing,Free,Intermediate,2025,6,June,2,Sunday
TT03959,U00290,CR00058,2025-07-14,frankalvarado,17,<18,Female,Social Media Strategy,Digital Marketing,Free,Beginner,2025,7,July,3,Monday
TT03960,U00290,CR00055,2025-02-27,frankalvarado,17,<18,Female,Full-Stack Web Development,Web Development,Paid,Advanced,2025,2,February,1,Thursday
TT03961,U00291,CR00048,2025-07-29,nicholas62,16,<18,Female,AI Ethics,Artificial Intelligence,Free,Beginner,2025,7,July,3,Tuesday
TT03962,U00291,CR00006,2025-04-21,nicholas62,16,<18,Female,Graphic Design Basics,Design,Paid,Advanced,2025,4,April,2,Monday
TT03963,U00291,CR00026,2025-09-18,nicholas62,16,<18,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,2025,9,September,3,Thursday
TT03964,U00308,CR00050,2025-03-09,carrollwalter,26,26-35,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,3,March,1,Sunday
TT03965,U00308,CR00025,2025-11-11,carrollwalter,26,26-35,Male,Statistical Analysis,Data Science,Paid,Beginner,2025,11,November,4,Tuesday
TT03966,U00308,CR00005,2025-08-28,carrollwalter,26,26-35,Male,Full Stack Development,Programming,Free,Beginner,2025,8,August,3,Thursday
TT03967,U00308,CR00036,2025-01-14,carrollwalter,26,26-35,Male,Agile Project Management,Project Management,Free,Beginner,2025,1,January,1,Tuesday
TT03968,U00314,CR00004,2025-01-12,tgonzalez,19,18-25,Female,Advanced Python,Programming,Free,Beginner,2025,1,January,1,Sunday
TT03969,U00314,CR00003,2025-12-26,tgonzalez,19,18-25,Female,C++ for Beginners,Programming,Free,Beginner,2025,12,December,4,Friday
TT03970,U00314,CR00052,2025-01-27,tgonzalez,19,18-25,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,1,January,1,Monday
TT03971,U00316,CR00021,2025-02-28,jasonjohnston,19,18-25,Female,Data Analysis with Python,Data Science,Free,Intermediate,2025,2,February,1,Friday
TT03972,U00316,CR00043,2025-08-29,jasonjohnston,19,18-25,Female,Corporate Finance,Finance,Free,Beginner,2025,8,August,3,Friday
TT03973,U00317,CR00055,2025-09-27,williamscaroline,19,18-25,Male,Full-Stack Web Development,Web Development,Paid,Advanced,2025,9,September,3,Saturday
TT03974,U00317,CR00017,2025-09-22,williamscaroline,19,18-25,Male,SEO Mastery,Marketing,Free,Advanced,2025,9,September,3,Monday
TT03975,U00317,CR00031,2025-07-10,williamscaroline,19,18-25,Male,Network Security,Cybersecurity,Free,Intermediate,2025,7,July,3,Thursday
TT03976,U00327,CR00057,2025-11-27,hannahmccoy,31,26-35,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,2025,11,November,4,Thursday
TT03977,U00327,CR00037,2025-07-05,hannahmccoy,31,26-35,Female,Scrum Essentials,Project Management,Free,Intermediate,2025,7,July,3,Saturday
TT03978,U00327,CR00043,2025-01-21,hannahmccoy,31,26-35,Female,Corporate Finance,Finance,Free,Beginner,2025,1,January,1,Tuesday
TT03979,U00327,CR00059,2025-06-12,hannahmccoy,31,26-35,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,6,June,2,Thursday
TT03980,U00346,CR00054,2025-08-14,marymcclain,33,26-35,Female,Backend Development with Node.js,Web Development,Free,Beginner,2025,8,August,3,Thursday
TT03981,U00346,CR00011,2025-07-04,marymcclain,33,26-35,Female,Entrepreneurship 101,Business,Paid,Intermediate,2025,7,July,3,Friday
TT03982,U00346,CR00042,2025-04-09,marymcclain,33,26-35,Female,Investment Strategies,Finance,Free,Intermediate,2025,4,April,2,Wednesday
TT03983,U00354,CR00059,2025-06-30,elizabeth42,35,26-35,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,2025,6,June,2,Monday
TT03984,U00354,CR00058,2025-09-26,elizabeth42,35,26-35,Male,Social Media Strategy,Digital Marketing,Free,Beginner,2025,9,September,3,Friday
TT03985,U00369,CR00052,2025-09-09,beckerterry,19,18-25,Male,JavaScript Mastery,Web Development,Free,Beginner,2025,9,September,3,Tuesday
TT03986,U00369,CR00018,2025-08-13,beckerterry,19,18-25,Male,Social Media Marketing,Marketing,Free,Advanced,2025,8,August,3,Wednesday
TT03987,U00369,CR00013,2025-08-01,beckerterry,19,18-25,Male,Finance for Startups,Business,Free,Advanced,2025,8,August,3,Friday
TT03988,U00369,CR00010,2025-07-20,beckerterry,19,18-25,Male,3D Modeling,Design,Free,Advanced,2025,7,July,3,Sunday
TT03989,U00382,CR00018,2025-11-29,martinpayne,25,18-25,Male,Social Media Marketing,Marketing,Free,Advanced,2025,11,November,4,Saturday
TT03990,U00382,CR00004,2025-06-19,martinpayne,25,18-25,Male,Advanced Python,Programming,Free,Beginner,2025,6,June,2,Thursday
TT03991,U00382,CR00034,2025-03-23,martinpayne,25,18-25,Male,Data Encryption,Cybersecurity,Paid,Intermediate,2025,3,March,1,Sunday
TT03992,U00390,CR00052,2025-04-16,newtonjohnny,18,18-25,Female,JavaScript Mastery,Web Development,Free,Beginner,2025,4,April,2,Wednesday
TT03993,U00390,CR00053,2025-03-02,newtonjohnny,18,18-25,Female,React for Beginners,Web Development,Free,Advanced,2025,3,March,1,Sunday
TT03994,U00390,CR00009,2025-09-18,newtonjohnny,18,18-25,Female,Web Design Fundamentals,Design,Free,Beginner,2025,9,September,3,Thursday
TT03995,U00398,CR00002,2025-09-22,brandon42,27,26-35,Female,Java Programming,Programming,Free,Intermediate,2025,9,September,3,Monday
TT03996,U00398,CR00035,2025-05-24,brandon42,27,26-35,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,5,May,2,Saturday
TT03997,U00398,CR00024,2025-10-21,brandon42,27,26-35,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,10,October,4,Tuesday
TT03998,U00402,CR00053,2025-09-16,mary54,23,18-25,Male,React for Beginners,Web Development,Free,Advanced,2025,9,September,3,Tuesday
TT03999,U00402,CR00045,2025-08-20,mary54,23,18-25,Male,Financial Modeling,Finance,Free,Advanced,2025,8,August,3,Wednesday
TT04000,U00412,CR00042,2025-02-14,qwatkins,24,18-25,Female,Investment Strategies,Finance,Free,Intermediate,2025,2,February,1,Friday
TT04001,U00412,CR00003,2025-04-13,qwatkins,24,18-25,Female,C++ for Beginners,Programming,Free,Beginner,2025,4,April,2,Sunday
TT04002,U00412,CR00024,2025-03-01,qwatkins,24,18-25,Female,Big Data Analytics,Data Science,Paid,Advanced,2025,3,March,1,Saturday
TT04003,U00412,CR00044,2025-11-28,qwatkins,24,18-25,Female,Personal Finance,Finance,Paid,Intermediate,2025,11,November,4,Friday
TT04004,U00413,CR00033,2025-08-04,sharon56,23,18-25,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,2025,8,August,3,Monday
TT04005,U00413,CR00001,2025-02-07,sharon56,23,18-25,Male,Python Basics,Programming,Paid,Beginner,2025,2,February,1,Friday
TT04006,U00418,CR00029,2025-01-16,anthonyanderson,23,18-25,Female,Natural Language Processing,Machine Learning,Free,Beginner,2025,1,January,1,Thursday
TT04007,U00418,CR00050,2025-12-13,anthonyanderson,23,18-25,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,2025,12,December,4,Saturday
TT04008,U00418,CR00051,2025-02-07,anthonyanderson,23,18-25,Female,HTML & CSS,Web Development,Paid,Advanced,2025,2,February,1,Friday
TT04009,U00422,CR00015,2025-01-21,sanfordmichael,15,<18,Female,Leadership Essentials,Business,Paid,Beginner,2025,1,January,1,Tuesday
TT04010,U00422,CR00032,2025-09-08,sanfordmichael,15,<18,Female,Ethical Hacking,Cybersecurity,Free,Advanced,2025,9,September,3,Monday
TT04011,U00422,CR00043,2025-10-22,sanfordmichael,15,<18,Female,Corporate Finance,Finance,Free,Beginner,2025,10,October,4,Wednesday
TT04012,U00426,CR00035,2025-08-17,xknox,21,18-25,Male,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,2025,8,August,3,Sunday
TT04013,U00426,CR00004,2025-10-09,xknox,21,18-25,Male,Advanced Python,Programming,Free,Beginner,2025,10,October,4,Thursday
TT04014,U00426,CR00060,2025-11-13,xknox,21,18-25,Male,Content Creation,Digital Marketing,Free,Beginner,2025,11,November,4,Thursday
TT04015,U00426,CR00001,2025-07-07,xknox,21,18-25,Male,Python Basics,Programming,Paid,Beginner,2025,7,July,3,Monday
TT04016,U00437,CR00053,2025-02-05,pricealexander,28,26-35,Male,React for Beginners,Web Development,Free,Advanced,2025,2,February,1,Wednesday
TT04017,U00437,CR00022,2025-11-17,pricealexander,28,26-35,Male,Data Visualization,Data Science,Free,Beginner,2025,11,November,4,Monday
TT04018,U00437,CR00036,2025-08-15,pricealexander,28,26-35,Male,Agile Project Management,Project Management,Free,Beginner,2025,8,August,3,Friday
